application_number,advice_date,ego_examiner_id,alter_examiner_id
11604749,2008-12-23,67752,70897
11604986,2008-11-28,88832,69138
11605390,2008-12-18,69889,92569
11605557,2008-06-26,87897,67620
11605557,2008-06-26,87897,99892
11605626,2008-12-29,67752,70897
11605861,2008-03-19,80730,69909
11605861,2008-11-14,80730,69909
11605861,2008-03-19,80730,63829
11605861,2008-11-14,80730,86928
11605861,2008-03-19,80730,86928
11606069,2008-09-19,91824,93804
11606069,2008-09-19,91824,75387
11606102,2008-11-21,77791,64053
11606102,2008-11-21,77791,67698
11606151,2008-05-12,63735,72809
11606151,2008-05-12,63735,82415
11606469,2008-06-03,96424,97386
11606758,2008-05-12,67034,87125
11606758,2008-05-12,67034,81984
11606758,2008-05-12,69680,87125
11606758,2008-05-12,69680,81984
11606804,2008-10-01,98642,72099
11606897,2008-10-30,97473,99930
11606918,2008-11-26,99845,NA
11606918,2008-11-26,99845,63428
11606918,2008-11-26,99845,70610
11606918,2008-11-26,99845,90995
11607343,2008-11-17,65179,65271
11607465,2008-11-14,99845,70610
11607465,2008-11-14,99845,90995
11607465,2008-11-14,99845,NA
11608077,2008-02-07,66941,92569
11608451,2008-11-14,95799,61047
11608451,2008-11-14,95799,60437
11608755,2008-12-08,60702,65231
11609499,2008-03-25,76749,67435
11609499,2008-07-08,76749,67435
11609499,2008-03-25,76749,76749
11609499,2008-07-08,76749,76749
11609552,2008-12-17,60702,65231
11610126,2008-03-26,76749,67435
11610126,2008-10-28,76749,67435
11610126,2008-03-26,76749,76749
11610126,2008-10-28,76749,76749
11610137,2008-12-15,92981,99712
11610137,2008-12-15,92981,76536
11610137,2008-12-15,92981,NA
11610755,2008-09-11,99845,98763
11610755,2008-09-11,99845,84157
11610755,2008-09-11,99845,90995
11610768,2008-03-20,71174,59338
11610768,2008-09-08,71174,59338
11610768,2008-03-20,71174,91352
11610768,2008-09-08,71174,91352
11611031,2008-10-01,64524,83190
11611051,2008-03-03,96885,81442
11611051,2008-03-03,96885,99974
11611051,2008-03-03,96885,78350
11611051,2008-03-03,96885,NA
11611064,2008-04-23,NA,61680
11611064,2008-04-23,NA,88254
11611305,2008-09-18,88832,69138
11611398,2008-06-09,59511,98700
11611626,2008-08-26,97111,98224
11611626,2008-08-26,97111,77746
11611817,2008-10-15,88508,89882
11611918,2008-06-11,65179,95561
11612275,2008-03-13,NA,95863
11612275,2008-03-13,NA,89539
11612502,2008-04-17,96532,92537
11613273,2008-10-15,69098,99930
11613507,2008-12-16,76447,95002
11613541,2008-07-14,95970,59996
11613672,2008-10-29,66910,77068
11614011,2008-11-12,72153,67698
11614079,2008-06-18,88077,87028
11614667,2008-12-31,69978,94120
11614670,2008-04-02,61615,89539
11614683,2008-12-10,69539,66762
11614834,2008-10-29,95946,78326
11614834,2008-10-29,95946,92060
11615048,2008-06-19,88832,69138
11615094,2008-10-08,93896,92569
11615163,2008-05-06,69706,62480
11615325,2008-05-01,88496,92464
11615325,2008-12-01,88496,85308
11615325,2008-05-01,88496,92569
11615337,2008-04-29,88496,92464
11615337,2008-11-13,88496,85308
11615337,2008-04-29,88496,92569
11615530,2008-05-30,93896,72112
11615530,2008-05-30,93896,98297
11615530,2008-05-30,93896,88291
11615530,2008-05-30,93896,NA
11615876,2008-06-23,88832,69138
11616539,2008-09-15,67107,69643
11616564,2008-04-21,63511,65024
11616685,2008-10-15,NA,78350
11616818,2008-06-11,98870,83961
11616818,2008-06-11,98870,77825
11616818,2008-06-11,98870,76549
11616818,2008-06-11,98870,90147
11616979,2008-10-28,98840,99850
11616979,2008-10-28,98840,98840
11617436,2008-12-23,59870,94658
11617457,2008-10-28,64524,83190
11617711,2008-10-29,64524,83190
11617718,2008-10-28,64524,83190
11617875,2008-11-26,64524,83190
11617891,2008-12-12,90201,63970
11617891,2008-12-12,90201,90201
11618026,2008-01-02,65179,65271
11618026,2008-07-10,65179,95561
11618055,2008-06-25,97697,62528
11618072,2008-06-25,97697,64992
11618072,2008-06-25,97697,62528
11618380,2008-12-08,96168,74211
11618380,2008-12-08,96168,80242
11618386,2008-02-05,99436,92569
11618509,2008-09-15,67107,69643
11619030,2008-09-05,67281,96070
11619244,2008-10-03,82047,65790
11619244,2008-10-03,82047,69917
11619244,2008-10-03,82047,97470
11619310,2008-02-13,89550,87124
11619393,2008-01-24,96794,81984
11619468,2008-06-19,88832,69138
11619649,2008-08-25,83313,60400
11619649,2008-08-25,83313,70805
11619649,2008-08-25,83313,99902
11619649,2008-08-25,83313,67404
11619649,2008-08-25,83313,88607
11619942,2008-11-13,98642,62135
11619942,2008-11-13,98642,97386
11619942,2008-11-13,98642,66536
11619942,2008-11-13,98642,78350
11619942,2008-11-13,98642,NA
11619971,2008-11-13,98642,62135
11619971,2008-11-13,98642,97386
11619971,2008-11-13,98642,66536
11619971,2008-11-13,98642,78350
11619971,2008-11-13,98642,NA
11620070,2008-10-16,95868,72150
11620070,2008-10-16,95868,89403
11620178,2008-12-15,72573,68460
11620220,2008-05-23,68619,75406
11620220,2008-12-15,68619,75406
11620301,2008-05-30,61615,95459
11620301,2008-05-30,61615,74684
11620707,2008-06-26,99483,60716
11620875,2008-07-24,71727,64129
11621022,2008-07-28,60067,59738
11621022,2008-07-28,60067,99004
11621279,2008-07-22,67107,68515
11621314,2008-08-01,67107,68515
11621707,2008-06-18,96438,61026
11621707,2008-06-18,96438,92569
11621707,2008-06-18,96438,69185
11622404,2008-12-08,88077,87028
11622525,2008-01-25,93896,77068
11622532,2008-10-27,98642,66536
11622622,2008-10-28,98642,72099
11623692,2008-09-18,63358,86201
11624287,2008-06-18,77648,71353
11624378,2008-12-23,97058,75519
11624518,2008-07-16,98330,65015
11624882,2008-03-28,69889,65880
11624882,2008-03-28,69889,70229
11624932,2008-02-25,69889,61509
11624932,2008-02-25,69889,59784
11624932,2008-02-25,69889,70229
11625410,2008-08-05,62152,98826
11625410,2008-02-12,62152,NA
11625410,2008-02-12,62152,98489
11625496,2008-08-04,62152,98826
11625496,2008-02-13,62152,98489
11625560,2008-04-16,62152,61863
11625560,2008-04-16,62152,95344
11626210,2008-02-12,92143,89403
11626398,2008-12-02,76154,64119
11626398,2008-12-02,76154,64741
11626398,2008-12-02,76154,68302
11626544,2008-06-13,NA,77298
11626584,2008-10-29,67050,64119
11626658,2008-09-15,68384,92569
11626684,2008-08-04,69304,98763
11627415,2008-05-06,69116,75919
11628129,2008-07-18,67107,68515
11628129,2008-07-18,67107,69643
11628280,2008-12-24,96054,96653
11628280,2008-12-24,96054,94753
11628280,2008-12-24,96054,71943
11628300,2008-12-30,NA,92569
11628393,2008-12-24,68619,75406
11628531,2008-03-28,85449,96710
11628587,2008-11-24,91824,93804
11628587,2008-11-24,91824,75387
11628867,2008-12-18,76727,67698
11629479,2008-10-28,64403,77298
11629479,2008-10-28,64403,63176
11629636,2008-12-23,75718,92375
11629719,2008-10-15,NA,72591
11629728,2008-06-25,67107,68515
11629728,2008-06-25,67107,69643
11629981,2008-07-21,NA,69378
11629981,2008-07-21,NA,75933
11629981,2008-07-21,NA,NA
11630435,2008-10-30,NA,71704
11630463,2008-10-06,97473,75336
11630994,2008-07-10,62152,77915
11632820,2008-01-23,63176,59771
11632820,2008-01-23,63176,63176
11632820,2008-01-23,63176,64074
11632820,2008-01-23,63176,NA
11632820,2008-01-23,68619,59771
11632820,2008-01-23,68619,63176
11632820,2008-01-23,68619,64074
11632820,2008-01-23,68619,NA
11633111,2008-07-29,66344,76622
11633249,2008-12-24,96054,71943
11633249,2008-12-24,96054,69365
11633249,2008-12-24,96054,66839
11633249,2008-12-24,96054,63823
11633249,2008-12-24,96054,91455
11633249,2008-12-24,96054,95770
11633249,2008-12-24,96054,NA
11633345,2008-09-05,97910,72882
11633345,2008-02-22,97910,59738
11633345,2008-09-05,97910,59738
11633345,2008-02-22,97910,99004
11633345,2008-09-05,97910,99004
11633822,2008-08-15,78379,66450
11633822,2008-08-15,78379,NA
11634019,2008-04-16,60067,72882
11634019,2008-04-16,60067,59738
11634019,2008-04-16,60067,99004
11634478,2008-11-21,95799,96912
11634484,2008-10-01,70227,70162
11634484,2008-10-01,70227,98738
11635297,2008-08-15,96438,60272
11635349,2008-08-14,99845,72809
11635349,2008-08-14,99845,NA
11635349,2008-08-14,99845,90995
11636706,2008-05-13,NA,75933
11636794,2008-03-07,77648,71353
11636899,2008-08-25,63735,72809
11636899,2008-08-25,63735,82415
11636914,2008-08-11,63735,72809
11636914,2008-08-11,63735,82415
11637126,2008-12-15,91824,93804
11637126,2008-12-15,91824,75387
11637393,2008-03-19,65179,65271
11637810,2008-10-01,97543,66266
11637810,2008-10-01,97543,80106
11637810,2008-10-01,97543,72882
11637825,2008-04-09,73920,99763
11637825,2008-10-20,73920,99763
11637825,2008-04-09,73920,92890
11637825,2008-10-20,73920,92890
11637825,2008-04-09,73920,67669
11637825,2008-10-20,73920,67669
11637947,2008-07-25,97111,77746
11638080,2008-06-20,59719,62242
11638352,2008-06-12,97705,99207
11638352,2008-06-12,97705,77112
11638839,2008-05-22,65561,76081
11638907,2008-10-08,98582,77068
11639117,2008-11-07,91824,93804
11639117,2008-11-07,91824,75387
11639544,2008-11-12,82047,91747
11639544,2008-11-12,82047,69917
11639635,2008-09-09,99845,72809
11639635,2008-09-09,99845,98763
11639635,2008-09-09,99845,90995
11640159,2008-12-09,97807,62114
11640159,2008-12-09,97807,99902
11640811,2008-04-30,62583,72912
11640811,2008-07-17,62583,72912
11641049,2008-10-02,92563,72381
11641054,2008-06-11,94987,94556
11641379,2008-12-29,65012,99902
11641421,2008-10-08,70227,98738
11641421,2008-10-08,70227,65524
11641421,2008-10-08,70227,96568
11641674,2008-04-25,66436,72666
11641888,2008-04-30,65179,95561
11641888,2008-11-17,65179,95561
11642223,2008-07-09,88033,72638
11642223,2008-07-09,98804,72638
11642662,2008-09-17,94968,71353
11642766,2008-10-27,67050,96556
11643458,2008-09-03,75775,91151
11643458,2008-09-03,75775,71534
11643463,2008-08-05,75775,91151
11643463,2008-08-05,75775,71534
11643532,2008-08-05,75775,91151
11643532,2008-08-05,75775,71534
11643556,2008-08-05,75775,91151
11643556,2008-08-05,75775,71534
11643566,2008-01-10,62334,68558
11643636,2008-04-15,95726,91338
11643753,2008-04-17,95726,91338
11643787,2008-12-23,96225,63033
11644437,2008-11-10,99845,72809
11644437,2008-11-10,99845,70610
11644437,2008-11-10,99845,90995
11644445,2008-09-29,NA,99316
11644793,2008-02-06,77648,71353
11644793,2008-10-08,77648,71353
11645259,2008-02-07,77648,63363
11645259,2008-02-07,77648,71353
11645327,2008-10-10,66435,95473
11645327,2008-10-10,66435,67709
11645327,2008-10-10,66435,73763
11645615,2008-10-22,95723,67581
11646372,2008-05-13,63962,79585
11646372,2008-05-13,63962,92028
11646385,2008-10-28,71632,90563
11646987,2008-11-24,96233,66400
11647724,2008-11-21,92981,99712
11647724,2008-11-21,92981,NA
11647724,2008-11-21,92981,62242
11647973,2008-11-26,71640,71640
11647973,2008-11-26,71640,78350
11648024,2008-07-09,63752,72809
11648024,2008-07-09,63752,98763
11648024,2008-07-09,63752,71353
11648401,2008-11-07,59141,85786
11648624,2008-07-29,67107,69643
11649241,2008-07-02,67905,96912
11649669,2008-09-02,62152,98826
11649669,2008-02-07,62152,98489
11649879,2008-09-17,59650,92569
11649907,2008-11-24,64991,99395
11649947,2008-09-15,75568,69917
11650199,2008-06-26,95604,72814
11650199,2008-09-09,95604,72814
11650199,2008-06-26,95604,95604
11650199,2008-09-09,95604,95604
11650199,2008-06-26,95604,96339
11650199,2008-09-09,95604,96339
11650199,2008-06-26,95604,77063
11650199,2008-09-09,95604,77063
11650269,2008-03-27,62098,89539
11650663,2008-10-07,64940,92569
11650832,2008-04-21,91190,91190
11651063,2008-03-17,63176,65919
11651063,2008-03-17,63176,63176
11651063,2008-03-17,68619,65919
11651063,2008-03-17,68619,63176
11651319,2008-04-29,91190,91190
11651671,2008-01-31,73296,62528
11651671,2008-01-31,73296,75919
11651705,2008-12-08,94081,92569
11651719,2008-01-03,77648,71353
11651719,2008-06-27,77648,71353
11651765,2008-11-10,90956,98685
11651765,2008-11-10,90956,64053
11652058,2008-08-20,74313,92569
11652263,2008-09-29,66910,99191
11652491,2008-04-24,91190,91190
11653576,2008-03-19,69889,66918
11653576,2008-03-19,69889,61967
11653588,2008-12-24,97058,94672
11653665,2008-12-05,96258,68169
11653811,2008-03-17,96388,66266
11654828,2008-04-28,71222,85057
11654828,2008-04-28,71222,69090
11654865,2008-12-05,69304,94390
11654865,2008-12-05,69304,NA
11655084,2008-08-11,90956,64053
11655203,2008-09-17,NA,99316
11655214,2008-12-08,64053,92569
11655256,2008-01-09,62152,77915
11655256,2008-07-23,62152,77915
11655256,2008-07-23,62152,NA
11655406,2008-05-29,62152,98826
11655406,2008-11-28,62152,98826
11655675,2008-12-19,97058,59926
11655675,2008-12-19,97058,75519
11655867,2008-10-28,62152,98826
11655882,2008-12-31,67050,62374
11655882,2008-12-31,67050,97657
11655882,2008-12-31,67050,97626
11655882,2008-12-31,67050,63176
11655882,2008-12-31,67050,97397
11655882,2008-12-31,67050,95652
11656055,2008-12-24,73296,92028
11656096,2008-09-16,74342,59747
11656357,2008-11-20,97910,85987
11656378,2008-07-09,74342,63176
11656413,2008-09-15,60094,74114
11657360,2008-09-08,82105,76964
11657360,2008-09-08,82105,67256
11657741,2008-06-06,70176,65934
11657850,2008-12-19,96068,67698
11658641,2008-07-25,63752,98763
11658641,2008-07-25,63752,84157
11659747,2008-11-14,69304,72809
11659747,2008-05-27,69304,98763
11660741,2008-12-30,66910,97177
11660741,2008-12-30,66910,63813
11660741,2008-12-30,66910,93732
11660780,2008-09-11,69304,94390
11660780,2008-09-11,69304,NA
11660916,2008-10-14,69304,94390
11660916,2008-10-14,69304,NA
11661171,2008-11-28,72573,66685
11661171,2008-11-28,76272,71380
11661171,2008-11-28,76272,66685
11661268,2008-12-01,66910,NA
11661977,2008-12-15,96532,86201
11661977,2008-12-15,96532,96439
11661977,2008-12-15,96532,NA
11662161,2008-09-12,84157,92569
11662189,2008-12-16,96068,60554
11662305,2008-05-14,63752,98763
11662305,2008-05-14,63752,84157
11662305,2008-05-14,63752,NA
11662305,2008-11-06,63752,NA
11662476,2008-06-10,77648,71353
11662476,2008-11-12,77648,71353
11662493,2008-12-19,66910,93732
11662645,2008-06-25,63752,72809
11662645,2008-06-25,63752,NA
11662645,2008-12-31,63752,NA
11662760,2008-05-12,63735,82415
11662836,2008-11-24,59359,67698
11662907,2008-05-28,63735,72809
11662907,2008-05-28,63735,82415
11662907,2008-05-28,63735,67238
11663199,2008-07-09,63752,84157
11663795,2008-11-25,72524,68970
11663980,2008-09-08,69304,94390
11663980,2008-09-08,69304,NA
11664254,2008-11-17,93663,72591
11664254,2008-11-17,93663,93663
11664254,2008-11-17,NA,72591
11664254,2008-11-17,NA,93663
11664528,2008-05-23,NA,98700
11664528,2008-05-23,NA,83527
11664528,2008-05-23,NA,60696
11664528,2008-05-23,NA,68166
11665141,2008-10-07,69665,99254
11665141,2008-10-07,69665,60423
11665533,2008-12-23,69098,99930
11665758,2008-03-17,92143,63176
11665859,2008-08-20,71143,96439
11666211,2008-11-05,68406,94987
11666436,2008-12-19,95219,74727
11666761,2008-12-19,77648,71353
11666887,2008-12-26,NA,96439
11666887,2008-12-26,NA,86212
11666887,2008-12-26,NA,71704
11667150,2008-12-11,NA,98700
11667150,2008-12-11,NA,98531
11667167,2008-11-05,68406,94987
11667685,2008-10-01,68406,94987
11668500,2008-09-18,62152,98826
11668836,2008-12-29,64524,83190
11669204,2008-12-01,64524,83190
11669800,2008-04-15,71833,66605
11669800,2008-12-03,71833,66605
11669800,2008-04-15,71833,80254
11669820,2008-03-27,71833,66605
11669820,2008-11-28,71833,66605
11669820,2008-03-27,71833,80254
11669826,2008-03-25,71833,66605
11669826,2008-11-26,71833,66605
11669826,2008-03-25,71833,80254
11669832,2008-03-24,71833,66605
11669832,2008-11-28,71833,66605
11669832,2008-03-24,71833,80254
11669833,2008-03-24,71833,66605
11669833,2008-11-28,71833,66605
11669833,2008-03-24,71833,80254
11669837,2008-03-27,71833,66605
11669837,2008-11-28,71833,66605
11669837,2008-03-27,71833,80254
11669841,2008-03-27,71833,66605
11669841,2008-11-26,71833,66605
11669841,2008-03-27,71833,80254
11669903,2008-07-17,86109,99007
11669911,2008-07-17,86109,99007
11670149,2008-12-03,68329,72533
11670149,2008-12-03,68329,93789
11670381,2008-12-09,64991,99395
11670381,2008-12-09,64991,99946
11670381,2008-12-09,64991,89803
11670412,2008-12-11,64991,99395
11670424,2008-10-29,98297,77068
11670445,2008-12-29,64991,99395
11670450,2008-09-04,63219,92945
11670467,2008-10-02,82047,69917
11670467,2008-10-02,82047,97470
11670521,2008-06-11,96438,61026
11670631,2008-07-24,92612,60237
11670958,2008-12-01,68619,75406
11670958,2008-12-01,68619,99288
11671101,2008-06-24,94987,61533
11671101,2008-06-24,94987,63002
11671281,2008-12-26,73920,85381
11671495,2008-11-13,77791,69193
11671848,2008-12-22,64524,83190
11672135,2008-11-25,64524,83190
11672727,2008-11-28,64524,83190
11672736,2008-12-29,64524,83190
11672801,2008-08-13,62413,88204
11672926,2008-11-25,74992,66030
11673709,2008-12-11,81959,72814
11674224,2008-10-09,64403,77298
11674340,2008-10-08,82105,97402
11674365,2008-07-24,97910,72882
11674365,2008-07-24,97910,59738
11674365,2008-07-24,97910,99004
11674409,2008-06-25,64403,89403
11674474,2008-12-11,94518,NA
11674637,2008-08-25,67705,93380
11674637,2008-08-25,67705,62721
11674761,2008-06-26,74342,92569
11674761,2008-06-26,74342,59747
11675695,2008-11-07,95868,59771
11676070,2008-12-16,76977,63635
11676299,2008-10-30,62170,93732
11676470,2008-12-19,65012,78326
11676470,2008-12-19,65012,60400
11676470,2008-12-19,65012,99902
11676495,2008-05-15,91190,91190
11676586,2008-10-29,62152,98826
11676804,2008-05-12,62098,89539
11676979,2008-04-03,99580,77169
11676979,2008-04-03,99580,99580
11677464,2008-03-25,97910,59738
11677464,2008-09-11,97910,59738
11677464,2008-09-11,97910,99004
11678500,2008-05-28,68406,94987
11679812,2008-10-07,67705,93380
11679812,2008-10-07,67705,92569
11680278,2008-06-27,76447,71383
11680432,2008-04-28,96939,71087
11680432,2008-08-06,96939,71087
11680432,2008-08-06,96939,91688
11681150,2008-03-21,88832,69138
11681153,2008-03-17,86435,83510
11682032,2008-08-26,62213,92569
11682032,2008-11-18,62213,92569
11682135,2008-10-01,73920,63316
11683227,2008-10-08,77958,92632
11683229,2008-06-12,60067,71946
11683422,2008-03-18,NA,77298
11683422,2008-09-09,NA,77298
11683944,2008-06-26,69116,92464
11683944,2008-06-26,69116,70835
11684591,2008-07-17,96438,60272
11685255,2008-11-10,61517,59771
11685255,2008-11-10,61517,NA
11686150,2008-12-09,97473,75336
11686246,2008-11-28,63577,67442
11686365,2008-06-16,96438,61026
11686365,2008-06-16,96438,69185
11686834,2008-06-10,93896,92569
11686834,2008-06-10,93896,83398
11686865,2008-09-30,62170,93732
11686884,2008-05-29,91354,71487
11686884,2008-05-29,91354,NA
11687059,2008-11-25,71655,59706
11687260,2008-11-12,94161,68227
11687260,2008-11-12,94161,66326
11687260,2008-11-12,94161,74684
11687260,2008-11-12,94161,97745
11687524,2008-11-24,63818,99902
11687665,2008-12-19,67812,60544
11687721,2008-03-21,70996,97964
11688099,2008-10-30,97705,65934
11688104,2008-11-03,97705,65934
11688647,2008-08-15,89882,92569
11688930,2008-11-24,59359,67698
11689093,2008-10-30,67050,89403
11692542,2008-12-01,95219,74727
11692542,2008-12-01,95219,67376
11692895,2008-04-10,64940,69571
11692895,2008-04-10,64940,97340
11692895,2008-04-10,64940,99516
11694566,2008-10-28,94161,63176
11694644,2008-10-07,92143,64403
11694701,2008-05-02,69889,92399
11694701,2008-05-02,69889,64005
11694701,2008-05-02,69889,77298
11694701,2008-05-02,69889,89403
11694701,2008-05-02,69889,NA
11694771,2008-12-22,84356,98531
11695164,2008-08-05,88832,69138
11695504,2008-09-29,93955,92569
11695504,2008-09-29,93955,95963
11695819,2008-12-09,94260,93663
11695819,2008-12-09,94260,59632
11695819,2008-12-09,94260,NA
11696501,2008-03-19,92487,92487
11696501,2008-03-19,92487,68511
11696853,2008-09-29,96438,61026
